"ID_num","R2_quadratic","AIC_quadratic","AICc_quadratic","BIC_quadratic","R2_log_quadratic","AIC_log_quadratic","AICc_log_quadratic","BIC_log_quadratic","R2_log_logistic","AIC_log_logistic","AICc_log_logistic","BIC_log_logistic","R2_logistic","AIC_logistic","AICc_logistic","BIC_logistic","R2_log_gompertz","AIC_log_gompertz","AICc_log_gompertz","BIC_log_gompertz","R2_gompertz","AIC_gompertz","AICc_gompertz","BIC_gompertz","weight_gompertz","weight_logistic","weight_log_logistic","weight_quadratic","weight_log_quadratic","weight_log_gompertz"
245,0.723411814212887,1693.98715918134,1696.98715918134,1703.94170466027,0.969739342274701,152.015698328796,155.015698328796,161.970243807724,0.831932093573544,50.825703072564,53.825703072564,60.7802485514926,-1760.62151810373,1658.08626125306,1661.08626125306,1668.04080673199,0.817652686646342,60.0832152844829,65.7975009987686,72.5263971331436,-8840.95221711053,1803.66755730125,1809.38184301554,1816.11073914991,0,0.997492351358599,1.06116102964542e-22,0,0,0.00250764864140134
248,0.723411814212887,1693.98715918134,1697.41573060991,1703.94170466027,0.969739342274701,152.015698328796,155.444269757367,161.970243807724,0.883347715045358,50.825703072564,54.2542745011355,60.7802485514926,-146.787098282856,1658.08626125306,1661.51483268163,1668.04080673199,0.873436688715153,60.0832152844829,66.7498819511496,72.5263971331436,-740.774806843321,1803.66755730125,1810.33422396792,1816.11073914991,0,0.998069037227305,1.06177452464554e-22,0,0,0.00193096277269478
254,0.723411814212887,1693.98715918134,1698.78715918134,1703.94170466027,0.969739342274701,152.015698328796,156.815698328796,161.970243807724,0.852508450961481,50.825703072564,55.625703072564,60.7802485514926,-120.66543824868,1658.08626125306,1662.88626125306,1668.04080673199,0.839977255138168,60.0832152844829,70.0832152844829,72.5263971331436,-609.664652090889,1803.66755730125,1813.66755730125,1816.11073914991,0,0.999275103205473,1.06305757229343e-22,0,0,0.000724896794527386
187,0.723411814212887,1693.98715918134,1697.41573060991,1703.94170466027,0.969739342274701,152.015698328796,155.444269757367,161.970243807724,0.865098265665238,50.825703072564,54.2542745011355,60.7802485514926,-1404.24061003853,1658.08626125306,1661.51483268163,1668.04080673199,0.853636727286439,60.0832152844829,66.7498819511496,72.5263971331436,-7052.20081516642,1803.66755730125,1810.33422396792,1816.11073914991,0,0.998069037227305,1.06177452464554e-22,0,0,0.00193096277269478
193,0.723411814212887,1693.98715918134,1701.98715918134,1703.94170466027,0.969739342274701,152.015698328796,160.015698328796,161.970243807724,0.816646438539036,50.825703072564,58.825703072564,60.7802485514926,-295.856446105081,1658.08626125306,1666.08626125306,1668.04080673199,0.801068329836895,60.0832152844829,80.0832152844829,72.5263971331436,-1488.9854962193,1803.66755730125,1823.66755730125,1816.11073914991,0,0.999975790860127,1.06380298395706e-22,0,0,2.42091398732472e-05
196,0.723411814212887,1693.98715918134,1697.98715918134,1703.94170466027,0.969739342274701,152.015698328796,156.015698328796,161.970243807724,0.776177211740957,50.825703072564,54.825703072564,60.7802485514926,-1032.10554070647,1658.08626125306,1662.08626125306,1668.04080673199,0.757160751423887,60.0832152844829,68.0832152844829,72.5263971331436,-5184.37593477608,1803.66755730125,1811.66755730125,1816.11073914991,0,0.998679938614625,1.06242441909766e-22,0,0,0.00132006138537475
181,0.723411814212887,1693.98715918134,1696.653825848,1703.94170466027,0.969739342274701,152.015698328796,154.682364995462,161.970243807724,0.920225701835601,50.825703072564,53.4923697392307,60.7802485514926,-97.0313265461277,1658.08626125306,1660.75292791973,1668.04080673199,0.913447907728195,60.0832152844829,65.0832152844829,72.5263971331436,-491.040030274983,1803.66755730125,1808.66755730125,1816.11073914991,0,0.996967778018865,1.06060297345124e-22,0,0,0.00303222198113478
184,0.723411814212887,1693.98715918134,1696.98715918134,1703.94170466027,0.969739342274701,152.015698328796,155.015698328796,161.970243807724,0.914625893169049,50.825703072564,53.825703072564,60.7802485514926,-10.91978473354,1658.08626125306,1661.08626125306,1668.04080673199,0.907372327402649,60.0832152844829,65.7975009987686,72.5263971331436,-58.8279289672019,1803.66755730125,1809.38184301554,1816.11073914991,0,0.997492351358599,1.06116102964542e-22,0,0,0.00250764864140134
190,0.723411814212887,1693.98715918134,1698.78715918134,1703.94170466027,0.969739342274701,152.015698328796,156.815698328796,161.970243807724,0.874892571639066,50.825703072564,55.625703072564,60.7802485514926,-28.0650835707389,1658.08626125306,1662.88626125306,1668.04080673199,0.864263178335097,60.0832152844829,70.0832152844829,72.5263971331436,-144.88382207969,1803.66755730125,1813.66755730125,1816.11073914991,0,0.999275103205473,1.06305757229343e-22,0,0,0.000724896794527386
188,0.723411814212887,1693.98715918134,1697.41573060991,1703.94170466027,0.969739342274701,152.015698328796,155.444269757367,161.970243807724,0.854199388137397,50.825703072564,54.2542745011355,60.7802485514926,-2844.62446868483,1658.08626125306,1661.51483268163,1668.04080673199,0.841811857934347,60.0832152844829,66.7498819511496,72.5263971331436,-14281.7930525257,1803.66755730125,1810.33422396792,1816.11073914991,0,0.998069037227305,1.06177452464554e-22,0,0,0.00193096277269478
