"ID","quadratic_converged","log_quadratic_converged","logistic_converged","log_logistic_converged","gompertz_converged","log_gompertz_converged","AIC_quadratic","AIC_log_quadratic","AIC_logistic","AIC_log_logistic","AIC_gompertz","AIC_log_gompertz","BIC_quadratic","BIC_log_quadratic","BIC_logistic","BIC_log_logistic","BIC_gompertz","BIC_log_gompertz","R2_quadratic","R2_log_quadratic","R2_logistic","R2_log_logistic","R2_gompertz","R2_log_gompertz","AICc_quadratic","AICc_log_quadratic","AICc_logistic","AICc_log_logistic","AICc_gompertz","AICc_log_gompertz"
7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-45.3153196351545,36.7575084714066,-47.078720050094,-9.37166926731252,-53.7377797328288,NA,-42.2249647461954,39.8478633603658,-43.9883651611349,-6.2813143783534,-49.8748361216299,NA,0.89493398972856,0.637662689396255,0.905898282720067,0.979722701362933,0.945227674034154,NA,-43.3153196351545,38.7575084714066,-45.078720050094,-7.37166926731252,-50.1014160964651,NA
11,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-37.5459283405728,37.3518191596794,-27.9493053086512,28.896514362215,-26.0805495177623,NA,-34.4555734516136,40.4421740486385,-24.8589504196921,31.9868692511741,-22.2176059065634,NA,0.773235834205142,0.594681544682121,0.586895949401641,0.76105903388633,0.590270684054847,NA,-35.5459283405728,39.3518191596794,-25.9493053086512,30.896514362215,-22.4441858813987,NA
269,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-58.353269467812,24.6384661196581,-74.6545489390853,-19.7573555509545,-72.9816331896194,NA,-55.5210686634032,27.470666924067,-71.8223481346765,-16.9251547465456,-69.4413821841084,NA,0.867762321999884,0.695668859012188,0.955394867556027,0.984225496352533,0.956356982104246,NA,-56.1714512859938,26.8202843014763,-72.4727307572671,-17.5755373691363,-68.9816331896194,NA
273,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-54.1798092727648,25.3243125145358,-72.7781353026577,-7.65517082997095,-70.4145798542351,NA,-51.0894543838056,28.4146674034949,-69.6877804136986,-4.56481594101182,-66.5516362430362,NA,0.641852609020998,0.622283095461292,0.887994359520655,0.951917067704612,0.885420208765062,NA,-52.1798092727648,27.3243125145358,-70.7781353026577,-5.65517082997095,-66.7782162178715,NA
133,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,13.4515854883813,59.7160633008413,-108.683635610274,NA,-93.387889771015,-36.4086967133464,17.013072519966,63.2775503324259,-105.122148578689,NA,-88.9360309815341,-31.9568379238656,0.279789108649119,0.220730330728998,0.99918596017349,NA,0.998296122460447,0.996656622233592,15.1658712026671,61.430349015127,-106.969349895988,NA,-90.3109666940919,-33.3317736364233
110,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,13.2243692065684,63.4982972109399,-7.20413424912775,NA,-5.20857555508349,16.5176282565471,16.7858562381531,67.0597842425246,-3.64264721754309,NA,-0.756716765602665,20.9694870460279,0.222245824282684,0.252058471985068,0.749991817810493,NA,0.750053497024647,0.950786079101325,14.9386549208541,65.2125829252257,-5.48984853484204,NA,-2.13165247816041,19.5945513334702
172,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-37.9778143046387,33.798006094053,-27.8757771294483,29.2536229402422,-26.3802067481332,NA,-34.8874594156796,36.8883609830121,-24.7854222404892,32.3439778292013,-22.5172631369343,NA,0.774950678173298,0.624895349825835,0.576862616607271,0.717640492850738,0.589994711423558,NA,-35.9778143046387,35.798006094053,-25.8757771294483,31.2536229402422,-22.7438431117696,NA
160,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3.09212643762368,62.1390342594147,-16.0227483163114,NA,-13.9025279995302,NA,6.42497981384855,65.4718876356395,-12.6898949400866,NA,-9.73646127924915,NA,0.182895550911898,0.289901063987448,0.734566978958339,NA,0.732683241300428,NA,4.93828028377753,63.9851881055685,-14.1765944701576,NA,-10.5691946661969,NA
106,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,12.0406716148321,58.4883269932657,0.820022941108264,NA,2.73696452178211,33.5770403013045,15.6021586464167,62.0498140248504,4.38150997269292,NA,7.18882331126293,38.0288990907853,0.192275319586388,0.20149981629227,0.56695056605943,NA,0.568944207362307,0.820950247377118,13.7549573291178,60.2026127075514,2.53430865539398,NA,5.81388759870519,36.6539633782275
3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-60.4889549584811,29.0446284637886,-78.166868995235,-2.1057035838116,-75.8924633656681,NA,-57.6567541540722,31.8768292681975,-75.3346681908262,0.726497220597238,-72.3522123601571,NA,0.587722596312958,0.472349272401425,0.873129252721405,0.933861848366871,0.87078695691988,NA,-58.3071367766629,31.2264466456068,-75.9850508134168,0.0761145980065798,-71.8924633656681,NA
265,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-61.8094184088044,35.2361497419897,-75.049034211317,-5.48969453924816,-72.1548647135879,NA,-58.9772176043956,38.0683505463986,-72.2168334069082,-2.65749373483932,-68.6146137080769,NA,0.781452346972144,0.62712001706202,0.90958926332116,0.975314887703226,0.904035884111136,NA,-59.6276002269862,37.4179679238079,-72.8672160294988,-3.30787635742998,-68.1548647135879,NA
129,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,11.5050106601991,55.8874960310213,-93.895377643374,NA,-97.590379072837,-41.7655643138104,15.0664976917838,59.448983062606,-90.3338906117894,NA,-93.1385202833562,-37.3137055243296,0.320665107239146,0.250092033914989,0.998054464826561,NA,0.998582140805728,0.997044495520749,13.2192963744848,57.601781745307,-92.1810919290883,NA,-94.5134559959139,-38.6886412368873
86,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-62.0853390273517,45.9381237843637,-28.5109607569509,4.86368675719987,-77.2691989583493,NA,-58.7524856511268,49.2709771605886,-25.1781073807261,8.19654013342474,-73.1031322380682,NA,0.937029816490245,0.626803055217909,0.54621443421257,0.966686493083443,0.977083755023617,NA,-60.2391851811978,47.7842776305176,-26.6648069107971,6.70984060335372,-73.935865625016,NA
98,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-25.2104639792336,44.6306972902131,-59.4864455051364,-0.52751638737473,-57.3068635806101,NA,-21.8776106030087,47.963550666438,-56.1535921289116,2.80533698885013,-53.140796860329,NA,0.830204000514262,0.594177876165312,0.977390650712109,0.971510105811385,0.977150547677821,NA,-23.3643101330797,46.476851136367,-57.6402916589826,1.31863745877912,-53.9735302472768,NA
290,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,205.34465011243,32.6932955638088,NA,32.6032313034652,194.128335831977,24.6717690554194,206.936231203623,34.2848766550023,NA,34.1948123946587,196.117812195968,26.6612454194113,0.939618309969881,0.797777652609773,NA,0.799426620634211,0.981840337333245,0.918685857387536,208.773221541001,36.1218669923803,NA,36.0318027320366,200.795002498643,31.3384357220861
291,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,204.622101207628,31.6254599444471,NA,31.5182735594004,NA,25.6360111066845,206.213682298821,33.2170410356405,NA,33.1098546505939,NA,27.6254874706764,0.945761106546062,0.815507822230266,NA,0.817296823648223,NA,0.910763197822427,208.050672636199,35.0540313730185,NA,34.9468449879719,NA,32.3026777733512
292,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,205.831689482432,18.3699139243607,NA,18.4445935673218,202.82518004502,11.6368152496378,207.423270573626,19.9614950155541,NA,20.0361746585153,204.814656409012,13.6262916136296,0.942370629957401,0.895669523282639,NA,0.894958807763197,0.963442180148448,0.952835312780681,209.260260911004,21.7984853529321,NA,21.8731649958932,209.491846711687,18.3034819163044
293,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,212.867433884517,32.9863558029392,NA,33.0579478943396,209.217809321824,34.2211309290186,214.459014975711,34.5779368941327,NA,34.6495289855331,211.207285685816,36.2106072930105,0.9157053829255,0.774253807301489,NA,0.772779775543853,0.949563466899207,0.789424253467886,216.296005313089,36.4149272315107,NA,36.4865193229111,215.884475988491,40.8877975956853
294,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,148.25898283455,5.90663448342543,NA,6.27248744872282,NA,0.912228056615476,148.576749001269,6.22440065014478,NA,6.59025361544216,NA,1.30943576501465,0.938509649058786,0.919981745704695,NA,0.916237416681461,NA,0.966620097945073,154.25898283455,11.9066344834254,NA,12.2724874487228,NA,14.2455613899488
295,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,200.57013190622,22.3894135456278,NA,21.7667702090724,191.99855625573,17.9043298386317,202.161712997413,23.9809946368213,NA,23.3583513002659,193.988032619722,19.8938062026235,0.959157189805652,0.862277550360871,NA,0.869856656444886,0.984378026686568,0.923622560265074,203.998703334791,25.8179849741992,NA,25.1953416376438,198.665222922397,24.5709965052983
296,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,188.390281553553,6.49411815685574,NA,-5.73121960230492,187.999840029436,-5.27963506079157,189.600621925529,7.70445852883192,NA,-4.52087923032874,189.512765494406,-3.76670959582134,0.94034106987987,0.948712036798806,NA,0.984896563310213,0.953025744629429,0.987063137849589,192.390281553553,10.4941181568557,NA,-1.73121960230492,195.999840029436,2.72036493920843
297,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,207.18350766103,19.8683633323523,NA,18.0338686411942,209.061905947301,12.460575151553,208.775088752223,21.4599444235457,NA,19.6254497323876,211.051382311293,14.4500515155449,0.92756414798805,0.870467117661457,NA,0.890364358049137,0.928360494893254,0.944925803928867,210.612079089601,23.2969347609237,NA,21.4624400697656,215.728572613968,19.1272418182197
298,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,209.801989137114,26.0831534509637,NA,26.3456706507048,203.161664694639,20.0756276695305,211.393570228308,27.6747345421572,NA,27.9372517418982,205.151141058631,22.0651040335223,0.912325154633991,0.844706307423971,NA,0.840955614896813,0.960029127870735,0.925009515987025,213.230560565686,29.5117248795351,NA,29.7742420792762,209.828331361306,26.7422943361972
299,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,203.949336776232,30.9778533249132,NA,29.8725812932379,202.33849668098,23.1828839325291,205.540917867426,32.5694344161067,NA,31.4641623844313,204.327973044972,25.172360296521,0.94527195751202,0.774600554664587,NA,0.796147872624702,0.96058611965321,0.907480227553195,207.377908204804,34.4064247534847,NA,33.3011527218093,209.005163347647,29.8495505991958
275,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,236.327488005754,22.6604653895027,NA,8.62978945531544,223.951190201574,-9.21087804061349,238.267114604906,24.6000919886547,NA,10.5694160544674,226.375723450514,-6.78634479167349,0.74054758990244,0.771843994706453,NA,0.929132875748515,0.92169993148628,0.986436020997818,239.327488005754,25.6604653895027,NA,11.6297894553154,229.66547591586,-3.49659232632778
